NAME_PY;NAME_CH;NAME_FT;X_COOR;Y_COOR;PRES_LOC;TYPE_PY;TYPE_CH;LEV_RANK;勘誤;BEG_YR;BEG_RULE;END_YR;END_RULE;NOTE_ID;OBJ_TYPE;SYS_ID;GEO_SRC;COMPILER;GEOCOMPLR;CHECKER;END_DATE;BEG_CHG_TY;END_CHG_TY
Daiyang Xian;逮阳县;逮陽縣;118.507208;32.324532;安徽来安县水口镇东南;Xian;县;6;正確;-202;4;29;4;43112;POINT;43112;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;撤销
Quanjiao Xian;全椒县;全椒縣;118.264374;32.098347;安徽全椒县治;Xian;县;6;正確;-202;4;48;4;43113;POINT;43113;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Chengde Xian;成德县;成德縣;116.863457;32.249771;安徽 寿县双庙北;Xian;县;6;正確;-202;4;13;3;43119;POINT;43119;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Ping'ou Xian;平阿县;平阿縣;116.863457;32.249771;安徽 寿县双庙北;Xian;县;6;正確;14;3;22;3;43120;POINT;43120;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Chengde Xian;成德县;成德縣;116.863457;32.249771;安徽 寿县双庙北;Xian;县;6;正確;23;3;310;4;43121;POINT;43121;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Dangtu Xian;当涂县;當涂縣;117.205002;32.864658;安徽怀远县马城;Xian;县;6;正確;-202;4;-90;4;43122;POINT;43122;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Dangtu Houguo;当涂侯国;當涂侯國;117.205002;32.864658;安徽怀远县马城;Houguo;侯国;6;正確;-91;4;13;3;43123;POINT;43123;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Shanju Houguo;山聚侯国;山聚侯國;117.205002;32.864658;安徽怀远县马城;Houguo;侯国;6;正確;14;3;22;3;43124;POINT;43124;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Dangtu Xian;当涂县;當涂縣;117.205002;32.864658;安徽怀远县马城;Xian;县;6;正確;23;3;212;4;43125;POINT;43125;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Quyang Houguo;曲阳侯国;曲陽侯國;117.162908;32.619987;安徽淮南市治东;Houguo;侯国;6;正確;-27;4;13;3;43128;POINT;43128;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Yanping Ting;延平亭;延平亭;117.162908;32.619987;安徽淮南市治东;Ting;亭;6;正確;14;3;22;3;43129;POINT;43129;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Xiquyang Xian;西曲阳县;西曲陽縣;117.162908;32.619987;安徽淮南市治东;Xian;县;6;正確;23;3;310;4;43130;POINT;43130;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Boxiang Houguo;博乡侯国;博鄉侯國;116.309551;31.748544;安徽六安县南岳庙东;Houguo;侯国;6;正確;-33;4;13;3;43131;POINT;43131;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Yanglu Xian;扬陆县;揚陸縣;116.309551;31.748544;安徽六安县南岳庙东;Xian;县;6;正確;14;3;22;3;43132;POINT;43132;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Boxiang Xian;博乡县;博鄉縣;116.309551;31.748544;安徽六安县南岳庙东;Xian;县;6;正確;23;3;29;4;43133;POINT;43133;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Qian Xian;灊县;灊縣;116.355393;31.535159;安徽霍山县下符桥镇北;Xian;县;6;正確;-202;4;546;4;43134;POINT;43134;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;撤销
Liu Xian;六县;六縣;116.517601;31.820169;安徽六安市治北;Xian;县;6;正確;-223;4;29;4;43135;POINT;43135;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Shouchun Xian;寿春县;壽春縣;116.777115;32.575748;安徽寿县治;Xian;县;6;正確;-223;4;372;4;43153;POINT;43153;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Shu Xian;舒县;舒縣;117.174368;31.188974;安徽庐江县金桥东北;Xian;县;6;正確;-223;4;13;3;43173;POINT;43173;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Kunxiang Xian;昆乡县;昆鄉縣;117.174368;31.188974;安徽庐江县金桥东北;Xian;县;6;正確;14;3;22;3;43174;POINT;43174;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Shu Xian;舒县;舒縣;117.174368;31.188974;安徽庐江县金桥东北;Xian;县;6;正確;23;3;212;4;43175;POINT;43175;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Pinga Houguo;平阿侯国;平阿侯國;116.906372;32.674998;安徽淮南市田家庵镇西;Houguo;侯国;6;正確;-27;4;2;4;43178;POINT;43178;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Pinga Xian;平阿县;平阿縣;116.906372;32.674998;安徽淮南市田家庵镇西;Xian;县;6;正確;3;4;13;3;43179;POINT;43179;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Pingning Xian;平宁县;平寧縣;116.906372;32.674998;安徽淮南市田家庵镇西;Xian;县;6;正確;14;3;22;3;43180;POINT;43180;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Pinga Xian;平阿县;平阿縣;116.906372;32.674998;安徽淮南市田家庵镇西;Xian;县;6;正確;23;3;310;4;43181;POINT;43181;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Longkang Xian;龙亢县;龍亢縣;116.892494;33.138908;安徽怀远县龙亢镇;Xian;县;6;正確;-201;4;310;4;43182;POINT;43182;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;撤销
Yicheng Houguo;义成侯国;義成侯國;117.258117;32.966622;安徽怀远县治东;Houguo;侯国;6;正確;-33;4;27;4;43185;POINT;43185;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Yicheng Xian;义成县;義成縣;117.258117;32.966622;安徽怀远县治东;Xian;县;6;正確;28;4;310;4;43186;POINT;43186;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Xiacai Xian;下蔡县;下蔡縣;116.720093;32.705585;安徽凤台县治;Xian;县;6;正確;-222;4;310;4;43187;POINT;43187;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;撤销
Zhu Xian;竹县;竹縣;116.966728;33.766956;安徽宿县符离镇;Xian;县;6;正確;-203;4;13;3;43192;POINT;43192;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Duting Xian;笃亭县;篤亭縣;116.966728;33.766956;安徽宿县符离镇;Xian;县;6;正確;14;3;22;3;43193;POINT;43193;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Zhuyi Xian;竹邑县;竹邑縣;116.966728;33.766956;安徽宿县符离镇;Xian;县;6;正確;23;3;111;4;43194;POINT;43194;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Fuli Xian;符离县;符離縣;117.208679;33.687019;安徽宿县蒿沟;Xian;县;6;正確;-224;4;-120;4;43199;POINT;43199;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Fuli Houguo;符离侯国;符離侯國;117.208679;33.687019;安徽宿县蒿沟;Houguo;侯国;6;正確;-119;4;-105;4;43200;POINT;43200;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Fuli Xian;符离县;符離縣;117.208679;33.687019;安徽宿县蒿沟;Xian;县;6;正確;-104;4;13;3;43201;POINT;43201;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Fuhe Xian;符合县;符合縣;117.208679;33.687019;安徽宿县蒿沟;Xian;县;6;正確;14;3;22;3;43202;POINT;43202;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Fuli Xian;符离县;符離縣;117.208679;33.687019;安徽宿县蒿沟;Xian;县;6;正確;23;3;310;4;43203;POINT;43203;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Qi Xian;蕲县;蘄縣;117.012772;33.442562;安徽宿县蕲县镇;Xian;县;6;正確;-224;4;13;3;43208;POINT;43208;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Qicheng Xian;蕲城县;蘄城縣;117.012772;33.442562;安徽宿县蕲县镇;Xian;县;6;正確;14;3;22;3;43209;POINT;43209;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Qi Xian;蕲县;蘄縣;117.012772;33.442562;安徽宿县蕲县镇;Xian;县;6;正確;23;3;310;4;43210;POINT;43210;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Xiang Xian;向县;向縣;117.131538;33.077694;安徽怀远镇古城;Xian;县;6;正確;-203;4;212;4;43220;POINT;43220;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;撤销
Zhi Xian;銍县;銍縣;116.73623;33.582446;安徽濉溪县孙疃西北;Xian;县;6;正確;-224;4;310;4;43221;POINT;43221;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;撤销
Xiang Xian;相县;相縣;116.790362;33.993724;安徽淮北市治北;Xian;县;6;正確;-224;4;13;3;43222;POINT;43222;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Wufu Ting;吾符亭;吾符亭;116.790362;33.993724;安徽淮北市治北;Ting;亭;6;正確;14;3;22;3;43223;POINT;43223;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Xiang Xian;相县;相縣;116.790362;33.993724;安徽淮北市治北;Xian;县;6;正確;23;3;549;4;43224;POINT;43224;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Guyang Xian;谷阳县;谷陽縣;117.311707;33.314575;安徽固镇县治;Xian;县;6;正確;-203;4;219;4;43225;POINT;43225;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;迁移治所
Xiao Houguo;洨侯国;洨侯國;117.549431;33.320442;安徽固镇县濠城;Houguo;侯国;6;正確;-92;4;13;3;43230;POINT;43230;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Yucheng Xian;育成县;育成縣;117.549431;33.320442;安徽固镇县濠城;Xian;县;6;正確;14;3;22;3;43231;POINT;43231;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Xiao Xian;洨县;洨縣;117.549431;33.320442;安徽固镇县濠城;Xian;县;6;正確;23;3;310;4;43232;POINT;43232;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Xiaqiu Xian;夏丘县;夏丘縣;117.878876;33.478375;安徽泗县治;Xian;县;6;正確;-203;4;13;4;43233;POINT;43233;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Guisi Xian;归思县;歸思縣;117.878876;33.478375;安徽泗县治;Xian;县;6;正確;14;4;22;4;43234;POINT;43234;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Xiaqiu Xian;夏丘县;夏丘縣;117.878876;33.478375;安徽泗县治;Xian;县;6;正確;23;4;525;4;43235;POINT;43235;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Hong Xian;虹县;虹縣;117.724319;33.182232;安徽五河县小圩;Xian;县;6;正確;-203;4;13;3;43241;POINT;43241;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Gong Xian;贡县;貢縣;117.724319;33.182232;安徽五河县小圩;Xian;县;6;正確;14;3;22;3;43242;POINT;43242;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Hong Xian;虹县;虹縣;117.724319;33.182232;安徽五河县小圩;Xian;县;6;正確;23;3;310;4;43243;POINT;43243;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Tong Xian;僮县;僮縣;118.076342;33.719882;安徽泗县山头镇西北;Xian;县;6;正確;-224;4;13;3;43245;POINT;43245;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Chengxin Xian;成信县;成信縣;118.076342;33.719882;安徽泗县山头镇西北;Xian;县;6;正確;14;3;22;3;43246;POINT;43246;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Tong Xian;僮县;僮縣;118.076342;33.719882;安徽泗县山头镇西北;Xian;县;6;正確;23;3;57;4;43247;POINT;43247;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Xu Xian;徐县;徐縣;118.243224;33.297223;安徽泗洪县双沟镇东北;Xian;县;6;正確;-224;4;13;4;43250;POINT;43250;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Xudiao Xian;徐调县;徐調縣;118.243224;33.297223;安徽泗洪县双沟镇东北;Xian;县;6;正確;14;4;22;4;43251;POINT;43251;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Xu Xian;徐县;徐縣;118.243224;33.297223;安徽泗洪县双沟镇东北;Xian;县;6;正確;23;4;310;4;43252;POINT;43252;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Gaoping Houguo;高平侯国;高平侯國;118.287845;33.310593;安徽泗洪县陈圩西;Houguo;侯国;6;正確;-67;4;-54;4;43253;POINT;43253;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;撤销
Gaoping Houguo;高平侯国;高平侯國;118.287845;33.310593;安徽泗洪县陈圩西;Houguo;侯国;6;正確;-27;4;13;3;43254;POINT;43254;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Chengqiu Xian;成丘县;成丘縣;118.287845;33.310593;安徽泗洪县陈圩西;Xian;县;6;正確;14;3;22;3;43255;POINT;43255;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Gaoping Xian;高平县;高平縣;118.287845;33.310593;安徽泗洪县陈圩西;Xian;县;6;正確;23;3;29;4;43256;POINT;43256;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Dongyang Xian;东阳县;東陽縣;118.83847;32.961845;安徽盱眙县马坝镇东南;Xian;县;6;正確;-224;4;212;4;43263;POINT;43263;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;撤销
Huailing Xian;淮陵县;淮陵縣;118.170046;33.015539;安徽嘉山县女山湖镇西北;Xian;县;6;正確;-201;4;13;3;43282;POINT;43282;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Huailu Xian;淮陆县;淮陸縣;118.170046;33.015539;安徽嘉山县女山湖镇西北;Xian;县;6;正確;14;3;22;3;43283;POINT;43283;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Huailing Xian;淮陵县;淮陵縣;118.170046;33.015539;安徽嘉山县女山湖镇西北;Xian;县;6;正確;23;3;310;4;43284;POINT;43284;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Xuyi Xian;盱眙县;盱眙縣;118.560898;33.096272;安徽盱眙县管滩镇;Xian;县;6;正確;-224;4;13;3;43285;POINT;43285;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Wukuang Xian;武匡县;武匡縣;118.560493;33.096321;安徽盱眙县管滩镇;Xian;县;6;正確;14;3;22;3;43286;POINT;43286;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Xuyi Xian;盱眙县;盱眙縣;118.560493;33.096321;安徽盱眙县管滩镇;Xian;县;6;正確;23;3;212;4;43287;POINT;43287;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Ruyin Xian;汝阴县;汝陰縣;115.809013;32.903057;安徽阜阳市治;Xian;县;6;正確;-224;4;-202;4;43316;POINT;43316;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Ruyin Houguo;汝阴侯国;汝陰侯國;115.809013;32.903057;安徽阜阳市治;Houguo;侯国;6;正確;-201;4;-116;4;43317;POINT;43317;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Ruyin Xian;汝阴县;汝陰縣;115.809013;32.903057;安徽阜阳市治;Xian;县;6;正確;-115;4;972;4;43318;POINT;43318;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;迁移治所
Fubo Xian;富波县;富波縣;115.8203;32.601258;安徽阜南县黄岗南;Xian;县;6;正確;-168;4;25;4;43322;POINT;43322;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Fubo Houguo;富波侯国;富波侯國;115.8203;32.601258;安徽阜南县黄岗南;Houguo;侯国;6;正確;26;4;36;4;43323;POINT;43323;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Shen Xian;慎县;慎縣;116.199021;32.789749;安徽颍上县江口镇;Xian;县;6;正確;-168;4;13;3;43326;POINT;43326;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Shenzhi Xian;慎治县;慎治縣;116.199021;32.789749;安徽颍上县江口镇;Xian;县;6;正確;14;3;22;3;43327;POINT;43327;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Shen Xian;慎县;慎縣;116.199021;32.789749;安徽颍上县江口镇;Xian;县;6;正確;23;3;412;4;43328;POINT;43328;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Yangquan Xian;阳泉县;陽泉縣;115.88543;32.479401;安徽霍邱县临水镇;Xian;县;6;正確;-164;4;188;4;43335;POINT;43335;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Qiao Xian;谯县;譙縣;115.770905;33.879292;安徽亳州市治;Xian;县;6;正確;-225;4;13;3;43338;POINT;43338;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Yancheng Ting;延成亭;延成亭;115.770905;33.879292;安徽亳州市治;Ting;亭;6;正確;14;3;22;3;43339;POINT;43339;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Qiao Xian;谯县;譙縣;115.770905;33.879292;安徽亳州市治;Xian;县;6;正確;23;3;384;4;43340;POINT;43340;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;撤销
Chengfu Xian;城父县;城父縣;115.992537;33.63886;安徽亳州市大杨东南;Xian;县;6;正確;-224;4;13;3;43346;POINT;43346;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Sishan Xian;思善县;思善縣;115.992537;33.63886;安徽亳州市大杨东南;Xian;县;6;正確;14;3;22;3;43347;POINT;43347;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Chengfu Xian;城父县;城父縣;115.992537;33.63886;安徽亳州市大杨东南;Xian;县;6;正確;23;3;384;4;43348;POINT;43348;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Xiyang Xian;细阳县;細陽縣;115.744444;33.188284;安徽太和县关集东北;Xian;县;6;正確;-164;4;13;3;43358;POINT;43358;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名
Xiyang Xian;细阳县;細陽縣;115.744444;33.188284;安徽太和县关集东北;Xian;县;6;正確;23;3;219;4;43359;POINT;43359;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;撤销
Xinqi Xian;新郪县;新郪縣;115.612671;33.410614;安徽太和县倪丘镇;Xian;县;6;正確;-168;4;13;4;43363;POINT;43363;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Xinyan Xian;新延县;新延縣;115.612671;33.410614;安徽太和县倪丘镇;Xian;县;6;正確;14;4;22;4;43364;POINT;43364;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Xinqi Xian;新郪县;新郪縣;115.612671;33.410614;安徽太和县倪丘镇;Xian;县;6;正確;23;4;78;4;43365;POINT;43365;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Shansang Xian;山桑县;山桑縣;116.552597;33.407986;安徽蒙城县芮集;Xian;县;6;正確;-203;4;25;4;43373;POINT;43373;FROM_AC;邹逸麟;满志敏;;2004/09/10;新建;更名
Shansang Houguo;山桑侯国;山桑侯國;116.552597;33.407986;安徽蒙城县芮集;Houguo;侯国;6;正確;26;4;219;4;43374;POINT;43374;FROM_AC;邹逸麟;满志敏;;2004/09/10;更名;更名
Anfeng Xian;安风县;安風縣;116.235276;32.314176;安徽霍邱县治西南;Xian;县;6;正確;-121;4;396;4;43379;POINT;43379;FROM_FD;邹逸麟;满志敏;;2004/09/10;新建;更名和迁移治所
Leqing Xian;乐庆县;樂慶縣;115.744444;33.188284;安徽太和县东茨河东岸;Xian;县;6;正確;14;3;22;3;43400;POINT;43400;FROM_FD;邹逸麟;满志敏;;2004/09/10;更名;更名
Zhongwu Houguo;钟武侯国;鍾武侯國;112.275801;26.93665;湖南衡阳县西南岘山乡一带;Houguo;州;6;正確;-65;4;-12;4;42121;POINT;42121;FROM_FD;傅林祥;满志敏;;2005/01/29;新建;更名
Zhongwu Xian;钟武县;鍾武縣;112.275801;26.93665;湖南衡阳县西南岘山乡一带;Xian;县;6;正確;-11;4;13;3;42122;POINT;42122;FROM_FD;傅林祥;满志敏;;2005/01/29;更名;更名
Fengcheng Xian;冯乘县;馮乘縣;111.506638;24.936453;今湖南省江华县白芒营镇;Xian;县;6;正確;-111;4;970;4;43920;POINT;43920;FROM_AC;张修桂;满志敏;;2006/06/01;新建;撤销
Qi Xian;戚县;戚縣;117.115146;34.803386;今山东微山县（夏镇）;Xian;县;6;正確;-220;2;-129;4;45214;POINT;45214;FROM_AC;王文楚;孙涛;;2006/06/04;新建;更名
Qi Houguo;戚侯国;戚侯國;117.115146;34.803386;今山东微山县（夏镇）;Houguo;侯国;6;正確;-128;4;-113;4;45215;POINT;45215;FROM_AC;王文楚;孙涛;;2006/06/04;更名;更名
Qi Xian;戚县;戚縣;117.115146;34.803386;今山东微县（夏镇）;Xian;县;6;正確;-112;4;349;4;45216;POINT;45216;FROM_AC;王文楚;孙涛;;2006/06/04;更名;撤销
Lanling Xian;兰陵县;蘭陵縣;117.853806;34.739414;今山东苍山县西南兰陵镇;Xian;县;6;正確;-221;1;13;4;45217;POINT;45217;FROM_AC;王文楚;孙涛;;2006/06/04;新建;更名
Landong Xian;兰东县;蘭東縣;117.853806;34.739414;今山东苍山县西南兰陵镇;Xian;县;6;正確;14;4;22;4;45218;POINT;45218;FROM_AC;王文楚;孙涛;;2006/06/04;更名;更名
Lanling Xian;兰陵县;蘭陵縣;117.853806;34.739414;今山东苍山县西南兰陵镇;Xian;县;6;正確;23;4;555;4;45219;POINT;45219;FROM_AC;王文楚;孙涛;;2006/06/04;更名;撤销
Zeng Xian;缯县;繒縣;117.907917;34.899277;今山东苍山县西北鄫城后;Xian;县;6;正確;-154;4;13;4;45232;POINT;45232;FROM_FD;王文楚;孙涛;;2006/06/04;新建;更名
Zengzhi Xian;缯治县;繒治縣;117.907917;34.899277;今山东苍山县西北鄫城后;Xian;县;6;正確;14;4;22;4;45233;POINT;45233;FROM_FD;王文楚;孙涛;;2006/06/04;更名;更名
Zeng Xian;缯县;繒縣;117.907917;34.899277;今山东苍山县西北鄫城后;Xian;县;6;正確;23;4;317;3;45234;POINT;45234;FROM_FD;王文楚;孙涛;;2006/06/04;更名;撤销
Nanpi Xian;南皮县;南皮縣;116.76734;38.1225;今河北南皮县东北;Xian;县;6;正確;23;;549;2;87076;POINT;87076;FROM_FD;;;;;;
Zhangwu Xian;章武县;章武縣;117.31271;38.28038;今河北黄骅县故县村北章武城遗址;Xian;县;6;正確;23;;555;;87283;POINT;87283;FROM_FD;;;;;;
Chengping Xian;成平县;成平縣;116.80206;38.24448;今河北沧州市西南;Xian;县;6;正確;23;;316;1;87400;POINT;87400;FROM_FD;;;;;;
Juyang Xian;沮阳县;沮陽縣;115.72881;40.32557;今河北怀来县东南大古城村;Xian;县;6;正確;23;;316;1;87111;POINT;87111;FROM_FD;;;;;;
Zhuolu Xian;涿鹿县;涿鹿縣;115.39692;40.21584;今河北涿鹿县涿鹿镇东南古城村;Xian;县;6;正確;23;;316;1;87128;POINT;87128;FROM_FD;;;;;;
Zhuo Xian;涿县;涿縣;115.96815;39.48722;今河北涿州市;Xian;县;6;正確;-221;;316;1;87307;POINT;87307;FROM_FD;;;;;;
Fangcheng Xian;方城县;方城縣;116.25701;39.37329;今河北固安县固安镇南方城村;Xian;县;6;正確;-221;;316;1;87308;POINT;87308;FROM_FD;;;;;;
Liangxiang Xian;良乡县;良鄉縣;116.13558;39.74125;今北京房山县东;Xian;县;6;正確;-202;;556;;87336;POINT;87336;FROM_FD;;;;;;
Dongpingshu Xian;东平舒县;東平舒縣;116.62189;38.69587;今河北大城县平舒镇;Xian;县;6;正確;-202;;316;1;87405;POINT;87405;FROM_FD;;;;;;
Anci Xian;安次县;安次縣;116.64211;39.54152;今河北廊坊市安次区西北;Xian;县;6;正確;-202;;316;1;87407;POINT;87407;FROM_FD;;;;;;
